FREQ,REF_AREA,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
M,US,628,2018-06,115.561864
M,US,628,2018-07,115.56966
M,US,628,2018-08,115.633864
M,US,628,2018-09,115.768233
M,US,628,2018-10,115.972768
M,US,628,2018-11,115.584335
M,US,628,2018-12,115.215163
M,US,628,2019-01,115.434832
M,US,628,2019-02,115.922781
M,US,628,2019-03,116.576743
M,US,628,2019-04,117.194017
M,US,628,2019-05,117.443495
M,US,628,2019-06,117.466883
M,US,628,2019-07,117.663164
M,US,628,2019-08,117.657202
M,US,628,2019-09,117.74938
M,US,628,2019-10,118.018578
M,US,628,2019-11,117.955291
M,US,628,2019-12,117.847979
M,US,628,2020-01,118.305202
M,US,628,2020-02,118.629431
M,US,628,2020-03,118.37124
M,US,628,2020-04,117.579699
M,US,628,2020-05,117.581992
M,US,628,2020-06,118.225406
M,US,628,2020-07,118.823419
M,US,628,2020-08,119.198094
M,US,628,2020-09,119.364107
M,US,628,2020-10,119.413636
M,US,628,2020-11,119.340718
M,US,628,2020-12,119.453075
M,US,628,2021-01,119.961203
M,US,628,2021-02,120.617916
M,US,628,2021-03,121.472286
M,US,628,2021-04,122.470655
M,US,628,2021-05,123.452516
M,US,628,2021-06,124.599471
M,US,628,2021-07,125.19886
M,US,628,2021-08,125.45751
M,US,628,2021-09,125.798249
M,US,628,2021-10,126.843395
M,US,628,2021-11,127.466631
M,US,628,2021-12,127.858275
M,US,628,2022-01,128.934148
M,US,628,2022-02,130.111829
M,US,628,2022-03,131.849002
M,US,628,2022-04,132.585053
M,US,628,2022-05,134.046607
M,US,628,2022-06,135.887882
M,US,628,2022-07,135.871831
M,US,628,2022-08,135.823678
M,US,628,2022-09,136.115805
M,US,628,2022-10,136.667958
M,US,628,2022-11,136.52992
M,US,628,2022-12,136.110761
M,US,628,2023-01,137.199016
M,US,628,2023-02,137.964876
M,US,628,2023-03,138.42164
M,US,628,2023-04,139.121921
M,US,628,2023-05,139.47229
M,US,628,2023-06,139.922634
M,US,628,2023-07,140.189539
M,US,628,2023-08,140.801768
M,US,628,2023-09,141.151679
M,US,628,2023-10,141.097565
M,US,628,2023-11,140.813233
M,US,628,2023-12,140.673361
M,US,628,2024-01,141.439679
M,US,628,2024-02,142.315145
M,US,628,2024-03,143.235094
M,US,628,2024-04,143.79275
M,US,628,2024-05,144.03168
M,US,628,2024-06,144.080291
M,US,628,2024-07,144.24768
M,US,628,2024-08,144.365081
M,US,628,2024-09,144.596674
M,US,628,2024-10,144.763145
M,US,628,2024-11,144.684725
M,US,628,2024-12,144.736088
M,US,628,2025-01,145.683553
M,US,628,2025-02,146.330636
M,US,628,2025-03,146.659451
M,US,628,2025-04,147.116216
M,US,628,2025-05,147.423477
M,US,628,2025-06,147.926101
M,US,628,2025-07,148.149439
M,US,628,2025-08,148.575019
M,US,628,2025-09,148.952904
M,US,628,2025-10,
M,US,628,2025-11,148.641974
M,US,628,2025-12,148.610789
M,FR,628,2007-01,94.388428
M,FR,628,2007-02,94.567914
M,FR,628,2007-03,94.969118
M,FR,628,2007-04,95.433669
M,FR,628,2007-05,95.665945
M,FR,628,2007-06,95.782083
M,FR,628,2007-07,95.539249
M,FR,628,2007-08,95.929895
M,FR,628,2007-09,96.035475
M,FR,628,2007-10,96.278309
M,FR,628,2007-11,96.806208
M,FR,628,2007-12,97.16518
M,FR,628,2008-01,97.049042
M,FR,628,2008-02,97.260202
M,FR,628,2008-03,97.988703
M,FR,628,2008-04,98.316001
M,FR,628,2008-05,98.8439
M,FR,628,2008-06,99.202872
M,FR,628,2008-07,98.991712
M,FR,628,2008-08,98.960038
M,FR,628,2008-09,98.89669
M,FR,628,2008-10,98.8439
M,FR,628,2008-11,98.379349
M,FR,628,2008-12,98.136515
M,FR,628,2009-01,97.735311
M,FR,628,2009-02,98.104841
M,FR,628,2009-03,98.284327
M,FR,628,2009-04,98.442697
M,FR,628,2009-05,98.590508
M,FR,628,2009-06,98.717204
M,FR,628,2009-07,98.273769
M,FR,628,2009-08,98.780552
M,FR,628,2009-09,98.537718
M,FR,628,2009-10,98.63274
M,FR,628,2009-11,98.769994
M,FR,628,2009-12,99.033944
M,FR,628,2010-01,98.812226
M,FR,628,2010-02,99.361242
M,FR,628,2010-03,99.846909
M,FR,628,2010-04,100.100301
M,FR,628,2010-05,100.216439
M,FR,628,2010-06,100.205881
M,FR,628,2010-07,99.920815
M,FR,628,2010-08,100.153091
M,FR,628,2010-09,100.079185
M,FR,628,2010-10,100.205881
M,FR,628,2010-11,100.322019
M,FR,628,2010-12,100.776012
M,FR,628,2011-01,100.533178
M,FR,628,2011-02,101.008288
M,FR,628,2011-03,101.831811
M,FR,628,2011-04,102.180225
M,FR,628,2011-05,102.233015
M,FR,628,2011-06,102.317479
M,FR,628,2011-07,101.863485
M,FR,628,2011-08,102.391385
M,FR,628,2011-09,102.317479
M,FR,628,2011-10,102.560313
M,FR,628,2011-11,102.845378
M,FR,628,2011-12,103.25714
M,FR,628,2012-01,102.898168
M,FR,628,2012-02,103.320488
M,FR,628,2012-03,104.175685
M,FR,628,2012-04,104.312939
M,FR,628,2012-05,104.260149
M,FR,628,2012-06,104.291823
M,FR,628,2012-07,103.837829
M,FR,628,2012-08,104.524099
M,FR,628,2012-09,104.270707
M,FR,628,2012-10,104.460751
M,FR,628,2012-11,104.302381
M,FR,628,2012-12,104.629679
M,FR,628,2013-01,104.101779
M,FR,628,2013-02,104.397403
M,FR,628,2013-03,105.189252
M,FR,628,2013-04,105.030882
M,FR,628,2013-05,105.09423
M,FR,628,2013-06,105.263158
M,FR,628,2013-07,104.946418
M,FR,628,2013-08,105.432086
M,FR,628,2013-09,105.189252
M,FR,628,2013-10,105.051998
M,FR,628,2013-11,105.009766
M,FR,628,2013-12,105.368738
M,FR,628,2014-01,104.77749
M,FR,628,2014-02,105.35818
M,FR,628,2014-03,105.833289
M,FR,628,2014-04,105.791057
M,FR,628,2014-05,105.812173
M,FR,628,2014-06,105.769941
M,FR,628,2014-07,105.432086
M,FR,628,2014-08,105.896637
M,FR,628,2014-09,105.495434
M,FR,628,2014-10,105.527108
M,FR,628,2014-11,105.347622
M,FR,628,2014-12,105.432086
M,FR,628,2015-01,104.376287
M,FR,628,2015-02,105.073114
M,FR,628,2015-03,105.759383
M,FR,628,2015-04,105.875521
M,FR,628,2015-05,106.128913
M,FR,628,2015-06,106.044449
M,FR,628,2015-07,105.611572
M,FR,628,2015-08,105.949427
M,FR,628,2015-09,105.527108
M,FR,628,2015-10,105.590456
M,FR,628,2015-11,105.389854
M,FR,628,2015-12,105.62213
M,FR,628,2016-01,104.608563
M,FR,628,2016-02,104.872512
M,FR,628,2016-03,105.601014
M,FR,628,2016-04,105.674919
M,FR,628,2016-05,106.107797
M,FR,628,2016-06,106.245051
M,FR,628,2016-07,105.843847
M,FR,628,2016-08,106.192261
M,FR,628,2016-09,105.938869
M,FR,628,2016-10,105.970543
M,FR,628,2016-11,105.949427
M,FR,628,2016-12,106.266167
M,FR,628,2017-01,106.012775
M,FR,628,2017-02,106.139471
M,FR,628,2017-03,106.815182
M,FR,628,2017-04,106.910204
M,FR,628,2017-05,106.962994
M,FR,628,2017-06,106.973552
M,FR,628,2017-07,106.604023
M,FR,628,2017-08,107.153038
M,FR,628,2017-09,106.98411
M,FR,628,2017-10,107.08969
M,FR,628,2017-11,107.19527
M,FR,628,2017-12,107.533126
M,FR,628,2018-01,107.427546
M,FR,628,2018-02,107.395872
M,FR,628,2018-03,108.483345
M,FR,628,2018-04,108.662831
M,FR,628,2018-05,109.127382
M,FR,628,2018-06,109.13794
M,FR,628,2018-07,109.042918
M,FR,628,2018-08,109.570818
M,FR,628,2018-09,109.338542
M,FR,628,2018-10,109.45468
M,FR,628,2018-11,109.222404
M,FR,628,2018-12,109.24352
M,FR,628,2019-01,108.757853
M,FR,628,2019-02,108.810642
M,FR,628,2019-03,109.686956
M,FR,628,2019-04,110.035369
M,FR,628,2019-05,110.151507
M,FR,628,2019-06,110.415457
M,FR,628,2019-07,110.204297
M,FR,628,2019-08,110.711081
M,FR,628,2019-09,110.330993
M,FR,628,2019-10,110.288761
M,FR,628,2019-11,110.352109
M,FR,628,2019-12,110.837776
M,FR,628,2020-01,110.373225
M,FR,628,2020-02,110.362667
M,FR,628,2020-03,110.426015
M,FR,628,2020-04,110.394341
M,FR,628,2020-05,110.552711
M,FR,628,2020-06,110.637175
M,FR,628,2020-07,111.059494
M,FR,628,2020-08,110.953914
M,FR,628,2020-09,110.383783
M,FR,628,2020-10,110.341551
M,FR,628,2020-11,110.573827
M,FR,628,2020-12,110.816661
M,FR,628,2021-01,110.985588
M,FR,628,2021-02,110.985588
M,FR,628,2021-03,111.650742
M,FR,628,2021-04,111.76688
M,FR,628,2021-05,112.125851
M,FR,628,2021-06,112.273663
M,FR,628,2021-07,112.337011
M,FR,628,2021-08,113.02328
M,FR,628,2021-09,112.769889
M,FR,628,2021-10,113.23444
M,FR,628,2021-11,113.646202
M,FR,628,2021-12,113.86792
M,FR,628,2022-01,114.152985
M,FR,628,2022-02,115.01874
M,FR,628,2022-03,116.655229
M,FR,628,2022-04,117.162012
M,FR,628,2022-05,117.953862
M,FR,628,2022-06,118.830175
M,FR,628,2022-07,119.16803
M,FR,628,2022-08,119.706488
M,FR,628,2022-09,119.030777
M,FR,628,2022-10,120.255503
M,FR,628,2022-11,120.635591
M,FR,628,2022-12,120.530011
M,FR,628,2023-01,120.994563
M,FR,628,2023-02,122.240405
M,FR,628,2023-03,123.306762
M,FR,628,2023-04,124.05638
M,FR,628,2023-05,123.993032
M,FR,628,2023-06,124.21475
M,FR,628,2023-07,124.278097
M,FR,628,2023-08,125.52394
M,FR,628,2023-09,124.858787
M,FR,628,2023-10,125.038273
M,FR,628,2023-11,124.827113
M,FR,628,2023-12,124.996041
M,FR,628,2024-01,124.784881
M,FR,628,2024-02,125.861796
M,FR,628,2024-03,126.136304
M,FR,628,2024-04,126.769783
M,FR,628,2024-05,126.812015
M,FR,628,2024-06,126.907037
M,FR,628,2024-07,127.139313
M,FR,628,2024-08,127.815024
M,FR,628,2024-09,126.231326
M,FR,628,2024-10,126.579739
M,FR,628,2024-11,126.400253
M,FR,628,2024-12,126.643087
M,FR,628,2025-01,126.843689
M,FR,628,2025-02,126.864805
M,FR,628,2025-03,127.097081
M,FR,628,2025-04,127.815024
M,FR,628,2025-05,127.646096
M,FR,628,2025-06,128.131764
M,FR,628,2025-07,128.406271
M,FR,628,2025-08,128.944729
M,FR,628,2025-09,127.698886
M,FR,628,2025-10,127.772792
M,FR,628,2025-11,127.540516
M,FR,628,2025-12,127.646096
M,GB,628,2007-01,90.122997
M,GB,628,2007-02,90.570257
M,GB,628,2007-03,91.017518
M,GB,628,2007-04,91.241148
M,GB,628,2007-05,91.464778
M,GB,628,2007-06,91.688408
M,GB,628,2007-07,91.129333
M,GB,628,2007-08,91.464778
M,GB,628,2007-09,91.576593
M,GB,628,2007-10,92.023854
M,GB,628,2007-11,92.247484
M,GB,628,2007-12,92.80656
M,GB,628,2008-01,92.135669
M,GB,628,2008-02,92.80656
M,GB,628,2008-03,93.25382
M,GB,628,2008-04,93.924711
M,GB,628,2008-05,94.595602
M,GB,628,2008-06,95.266493
M,GB,628,2008-07,95.154678
M,GB,628,2008-08,95.825568
M,GB,628,2008-09,96.272829
M,GB,628,2008-10,96.049199
M,GB,628,2008-11,95.937384
M,GB,628,2008-12,95.601938
M,GB,628,2009-01,94.931047
M,GB,628,2009-02,95.713753
M,GB,628,2009-03,95.937384
M,GB,628,2009-04,96.161014
M,GB,628,2009-05,96.608274
M,GB,628,2009-06,96.94372
M,GB,628,2009-07,96.94372
M,GB,628,2009-08,97.279165
M,GB,628,2009-09,97.39098
M,GB,628,2009-10,97.502795
M,GB,628,2009-11,97.838241
M,GB,628,2009-12,98.397316
M,GB,628,2010-01,98.173686
M,GB,628,2010-02,98.620947
M,GB,628,2010-03,99.180022
M,GB,628,2010-04,99.739098
M,GB,628,2010-05,99.962728
M,GB,628,2010-06,100.074543
M,GB,628,2010-07,99.850913
M,GB,628,2010-08,100.409989
M,GB,628,2010-09,100.409989
M,GB,628,2010-10,100.633619
M,GB,628,2010-11,100.969064
M,GB,628,2010-12,101.975401
M,GB,628,2011-01,102.087216
M,GB,628,2011-02,102.869922
M,GB,628,2011-03,103.093552
M,GB,628,2011-04,104.211703
M,GB,628,2011-05,104.435334
M,GB,628,2011-06,104.323518
M,GB,628,2011-07,104.323518
M,GB,628,2011-08,104.882594
M,GB,628,2011-09,105.553485
M,GB,628,2011-10,105.6653
M,GB,628,2011-11,105.777115
M,GB,628,2011-12,106.336191
M,GB,628,2012-01,105.777115
M,GB,628,2012-02,106.336191
M,GB,628,2012-03,106.671636
M,GB,628,2012-04,107.342527
M,GB,628,2012-05,107.230712
M,GB,628,2012-06,106.783451
M,GB,628,2012-07,106.895266
M,GB,628,2012-08,107.454342
M,GB,628,2012-09,107.901603
M,GB,628,2012-10,108.460678
M,GB,628,2012-11,108.684309
M,GB,628,2012-12,109.131569
M,GB,628,2013-01,108.572493
M,GB,628,2013-02,109.355199
M,GB,628,2013-03,109.690645
M,GB,628,2013-04,109.914275
M,GB,628,2013-05,110.137905
M,GB,628,2013-06,109.914275
M,GB,628,2013-07,109.914275
M,GB,628,2013-08,110.361536
M,GB,628,2013-09,110.808796
M,GB,628,2013-10,110.808796
M,GB,628,2013-11,110.920611
M,GB,628,2013-12,111.367872
M,GB,628,2014-01,110.696981
M,GB,628,2014-02,111.256057
M,GB,628,2014-03,111.479687
M,GB,628,2014-04,111.926947
M,GB,628,2014-05,111.815132
M,GB,628,2014-06,112.038763
M,GB,628,2014-07,111.703317
M,GB,628,2014-08,112.038763
M,GB,628,2014-09,112.150578
M,GB,628,2014-10,112.262393
M,GB,628,2014-11,111.926947
M,GB,628,2014-12,111.926947
M,GB,628,2015-01,111.032426
M,GB,628,2015-02,111.256057
M,GB,628,2015-03,111.479687
M,GB,628,2015-04,111.703317
M,GB,628,2015-05,111.926947
M,GB,628,2015-06,112.038763
M,GB,628,2015-07,111.815132
M,GB,628,2015-08,112.150578
M,GB,628,2015-09,112.038763
M,GB,628,2015-10,112.150578
M,GB,628,2015-11,112.150578
M,GB,628,2015-12,112.150578
M,GB,628,2016-01,111.256057
M,GB,628,2016-02,111.591502
M,GB,628,2016-03,112.038763
M,GB,628,2016-04,112.038763
M,GB,628,2016-05,112.262393
M,GB,628,2016-06,112.486023
M,GB,628,2016-07,112.486023
M,GB,628,2016-08,112.821469
M,GB,628,2016-09,113.045099
M,GB,628,2016-10,113.156914
M,GB,628,2016-11,113.380544
M,GB,628,2016-12,113.93962
M,GB,628,2017-01,113.380544
M,GB,628,2017-02,114.16325
M,GB,628,2017-03,114.610511
M,GB,628,2017-04,115.057771
M,GB,628,2017-05,115.505032
M,GB,628,2017-06,115.505032
M,GB,628,2017-07,115.393217
M,GB,628,2017-08,116.064107
M,GB,628,2017-09,116.399553
M,GB,628,2017-10,116.511368
M,GB,628,2017-11,116.958628
M,GB,628,2017-12,117.294074
M,GB,628,2018-01,116.734998
M,GB,628,2018-02,117.294074
M,GB,628,2018-03,117.405889
M,GB,628,2018-04,117.853149
M,GB,628,2018-05,118.30041
M,GB,628,2018-06,118.30041
M,GB,628,2018-07,118.30041
M,GB,628,2018-08,119.083116
M,GB,628,2018-09,119.194931
M,GB,628,2018-10,119.306746
M,GB,628,2018-11,119.642192
M,GB,628,2018-12,119.754007
M,GB,628,2019-01,118.859486
M,GB,628,2019-02,119.418561
M,GB,628,2019-03,119.642192
M,GB,628,2019-04,120.313082
M,GB,628,2019-05,120.648528
M,GB,628,2019-06,120.648528
M,GB,628,2019-07,120.648528
M,GB,628,2019-08,121.207603
M,GB,628,2019-09,121.319419
M,GB,628,2019-10,121.095788
M,GB,628,2019-11,121.319419
M,GB,628,2019-12,121.319419
M,GB,628,2020-01,120.983973
M,GB,628,2020-02,121.431234
M,GB,628,2020-03,121.431234
M,GB,628,2020-04,121.319419
M,GB,628,2020-05,121.319419
M,GB,628,2020-06,121.431234
M,GB,628,2020-07,121.990309
M,GB,628,2020-08,121.431234
M,GB,628,2020-09,121.990309
M,GB,628,2020-10,121.990309
M,GB,628,2020-11,121.766679
M,GB,628,2020-12,122.102124
M,GB,628,2021-01,121.878494
M,GB,628,2021-02,121.990309
M,GB,628,2021-03,122.325755
M,GB,628,2021-04,123.108461
M,GB,628,2021-05,123.891167
M,GB,628,2021-06,124.450242
M,GB,628,2021-07,124.450242
M,GB,628,2021-08,125.344763
M,GB,628,2021-09,125.680209
M,GB,628,2021-10,127.02199
M,GB,628,2021-11,128.028327
M,GB,628,2021-12,128.699217
M,GB,628,2022-01,128.475587
M,GB,628,2022-02,129.481923
M,GB,628,2022-03,130.93552
M,GB,628,2022-04,134.178159
M,GB,628,2022-05,135.07268
M,GB,628,2022-06,136.190831
M,GB,628,2022-07,136.973537
M,GB,628,2022-08,137.644428
M,GB,628,2022-09,138.427134
M,GB,628,2022-10,141.110697
M,GB,628,2022-11,141.669773
M,GB,628,2022-12,142.228848
M,GB,628,2023-01,141.334327
M,GB,628,2023-02,143.011554
M,GB,628,2023-03,144.129706
M,GB,628,2023-04,145.806933
M,GB,628,2023-05,146.813269
M,GB,628,2023-06,147.036899
M,GB,628,2023-07,146.366008
M,GB,628,2023-08,146.813269
M,GB,628,2023-09,147.595975
M,GB,628,2023-10,147.595975
M,GB,628,2023-11,147.260529
M,GB,628,2023-12,147.819605
M,GB,628,2024-01,147.036899
M,GB,628,2024-02,147.93142
M,GB,628,2024-03,148.714126
M,GB,628,2024-04,149.273202
M,GB,628,2024-05,149.720462
M,GB,628,2024-06,149.944092
M,GB,628,2024-07,149.608647
M,GB,628,2024-08,150.167723
M,GB,628,2024-09,150.055908
M,GB,628,2024-10,150.950429
M,GB,628,2024-11,151.062244
M,GB,628,2024-12,151.621319
M,GB,628,2025-01,151.397689
M,GB,628,2025-02,152.06858
M,GB,628,2025-03,152.627656
M,GB,628,2025-04,154.528513
M,GB,628,2025-05,154.752143
M,GB,628,2025-06,155.311219
M,GB,628,2025-07,155.423034
M,GB,628,2025-08,155.758479
M,GB,628,2025-09,155.758479
M,GB,628,2025-10,156.317555
M,GB,628,2025-11,155.98211
M,GB,628,2025-12,156.653
M,IT,628,2007-01,93.446722
M,IT,628,2007-02,93.737062
M,IT,628,2007-03,93.876856
M,IT,628,2007-04,94.01665
M,IT,628,2007-05,94.306991
M,IT,628,2007-06,94.522058
M,IT,628,2007-07,94.737125
M,IT,628,2007-08,94.876919
M,IT,628,2007-09,94.876919
M,IT,628,2007-10,95.16726
M,IT,628,2007-11,95.522121
M,IT,628,2007-12,95.812461
M,IT,628,2008-01,96.242596
M,IT,628,2008-02,96.457663
M,IT,628,2008-03,96.952318
M,IT,628,2008-04,97.167385
M,IT,628,2008-05,97.672793
M,IT,628,2008-06,98.102928
M,IT,628,2008-07,98.597582
M,IT,628,2008-08,98.748129
M,IT,628,2008-09,98.457789
M,IT,628,2008-10,98.457789
M,IT,628,2008-11,98.102928
M,IT,628,2008-12,97.952381
M,IT,628,2009-01,97.812587
M,IT,628,2009-02,98.027654
M,IT,628,2009-03,98.102928
M,IT,628,2009-04,98.317995
M,IT,628,2009-05,98.533062
M,IT,628,2009-06,98.597582
M,IT,628,2009-07,98.597582
M,IT,628,2009-08,98.887923
M,IT,628,2009-09,98.672856
M,IT,628,2009-10,98.748129
M,IT,628,2009-11,98.748129
M,IT,628,2009-12,98.963197
M,IT,628,2010-01,99.10299
M,IT,628,2010-02,99.167511
M,IT,628,2010-03,99.457851
M,IT,628,2010-04,99.812712
M,IT,628,2010-05,99.887986
M,IT,628,2010-06,99.887986
M,IT,628,2010-07,100.242847
M,IT,628,2010-08,100.457914
M,IT,628,2010-09,100.242847
M,IT,628,2010-10,100.457914
M,IT,628,2010-11,100.457914
M,IT,628,2010-12,100.823528
M,IT,628,2011-01,101.232156
M,IT,628,2011-02,101.53325
M,IT,628,2011-03,101.931125
M,IT,628,2011-04,102.436533
M,IT,628,2011-05,102.533313
M,IT,628,2011-06,102.630093
M,IT,628,2011-07,102.931187
M,IT,628,2011-08,103.232282
M,IT,628,2011-09,103.232282
M,IT,628,2011-10,103.83447
M,IT,628,2011-11,103.73769
M,IT,628,2011-12,104.135564
M,IT,628,2012-01,104.436658
M,IT,628,2012-02,104.834533
M,IT,628,2012-03,105.329187
M,IT,628,2012-04,105.834595
M,IT,628,2012-05,105.834595
M,IT,628,2012-06,106.028156
M,IT,628,2012-07,106.13569
M,IT,628,2012-08,106.533564
M,IT,628,2012-09,106.533564
M,IT,628,2012-10,106.533564
M,IT,628,2012-11,106.32925
M,IT,628,2012-12,106.533564
M,IT,628,2013-01,106.737878
M,IT,628,2013-02,106.834658
M,IT,628,2013-03,107.028219
M,IT,628,2013-04,107.028219
M,IT,628,2013-05,107.028219
M,IT,628,2013-06,107.329313
M,IT,628,2013-07,107.436846
M,IT,628,2013-08,107.834721
M,IT,628,2013-09,107.533627
M,IT,628,2013-10,107.329313
M,IT,628,2013-11,107.028219
M,IT,628,2013-12,107.232533
M,IT,628,2014-01,107.436846
M,IT,628,2014-02,107.329313
M,IT,628,2014-03,107.436846
M,IT,628,2014-04,107.630407
M,IT,628,2014-05,107.533627
M,IT,628,2014-06,107.630407
M,IT,628,2014-07,107.533627
M,IT,628,2014-08,107.737941
M,IT,628,2014-09,107.329313
M,IT,628,2014-10,107.436846
M,IT,628,2014-11,107.232533
M,IT,628,2014-12,107.232533
M,IT,628,2015-01,106.834658
M,IT,628,2015-02,107.232533
M,IT,628,2015-03,107.329313
M,IT,628,2015-04,107.533627
M,IT,628,2015-05,107.630407
M,IT,628,2015-06,107.834721
M,IT,628,2015-07,107.737941
M,IT,628,2015-08,107.931501
M,IT,628,2015-09,107.533627
M,IT,628,2015-10,107.737941
M,IT,628,2015-11,107.329313
M,IT,628,2015-12,107.329313
M,IT,628,2016-01,107.103492
M,IT,628,2016-02,106.888425
M,IT,628,2016-03,107.103492
M,IT,628,2016-04,106.995959
M,IT,628,2016-05,107.318559
M,IT,628,2016-06,107.426093
M,IT,628,2016-07,107.64116
M,IT,628,2016-08,107.856228
M,IT,628,2016-09,107.64116
M,IT,628,2016-10,107.64116
M,IT,628,2016-11,107.426093
M,IT,628,2016-12,107.856228
M,IT,628,2017-01,108.178828
M,IT,628,2017-02,108.608963
M,IT,628,2017-03,108.608963
M,IT,628,2017-04,109.039097
M,IT,628,2017-05,108.82403
M,IT,628,2017-06,108.716497
M,IT,628,2017-07,108.82403
M,IT,628,2017-08,109.146631
M,IT,628,2017-09,108.82403
M,IT,628,2017-10,108.608963
M,IT,628,2017-11,108.393896
M,IT,628,2017-12,108.82403
M,IT,628,2018-01,109.146631
M,IT,628,2018-02,109.146631
M,IT,628,2018-03,109.469232
M,IT,628,2018-04,109.576766
M,IT,628,2018-05,109.899366
M,IT,628,2018-06,110.114434
M,IT,628,2018-07,110.437035
M,IT,628,2018-08,110.867169
M,IT,628,2018-09,110.329501
M,IT,628,2018-10,110.329501
M,IT,628,2018-11,110.114434
M,IT,628,2018-12,110.0069
M,IT,628,2019-01,110.114434
M,IT,628,2019-02,110.221967
M,IT,628,2019-03,110.544568
M,IT,628,2019-04,110.759635
M,IT,628,2019-05,110.759635
M,IT,628,2019-06,110.867169
M,IT,628,2019-07,110.867169
M,IT,628,2019-08,111.297304
M,IT,628,2019-09,110.652102
M,IT,628,2019-10,110.544568
M,IT,628,2019-11,110.329501
M,IT,628,2019-12,110.544568
M,IT,628,2020-01,110.652102
M,IT,628,2020-02,110.544568
M,IT,628,2020-03,110.652102
M,IT,628,2020-04,110.759635
M,IT,628,2020-05,110.544568
M,IT,628,2020-06,110.652102
M,IT,628,2020-07,110.437035
M,IT,628,2020-08,110.759635
M,IT,628,2020-09,110.0069
M,IT,628,2020-10,110.221967
M,IT,628,2020-11,110.114434
M,IT,628,2020-12,110.329501
M,IT,628,2021-01,111.082236
M,IT,628,2021-02,111.18977
M,IT,628,2021-03,111.512371
M,IT,628,2021-04,111.942505
M,IT,628,2021-05,111.942505
M,IT,628,2021-06,112.050039
M,IT,628,2021-07,112.587707
M,IT,628,2021-08,113.017842
M,IT,628,2021-09,112.802774
M,IT,628,2021-10,113.55551
M,IT,628,2021-11,114.200712
M,IT,628,2021-12,114.630846
M,IT,628,2022-01,116.458918
M,IT,628,2022-02,117.534254
M,IT,628,2022-03,118.717124
M,IT,628,2022-04,118.60959
M,IT,628,2022-05,119.577393
M,IT,628,2022-06,120.97533
M,IT,628,2022-07,121.512998
M,IT,628,2022-08,122.480801
M,IT,628,2022-09,122.803402
M,IT,628,2022-10,126.997213
M,IT,628,2022-11,127.642415
M,IT,628,2022-12,127.965016
M,IT,628,2023-01,128.072549
M,IT,628,2023-02,128.287617
M,IT,628,2023-03,127.749948
M,IT,628,2023-04,128.287617
M,IT,628,2023-05,128.717751
M,IT,628,2023-06,128.717751
M,IT,628,2023-07,128.717751
M,IT,628,2023-08,129.147886
M,IT,628,2023-09,129.362953
M,IT,628,2023-10,129.147886
M,IT,628,2023-11,128.502684
M,IT,628,2023-12,128.717751
M,IT,628,2024-01,129.147886
M,IT,628,2024-02,129.255419
M,IT,628,2024-03,129.255419
M,IT,628,2024-04,129.362953
M,IT,628,2024-05,129.685554
M,IT,628,2024-06,129.793087
M,IT,628,2024-07,130.330756
M,IT,628,2024-08,130.545823
M,IT,628,2024-09,130.330756
M,IT,628,2024-10,130.330756
M,IT,628,2024-11,130.223222
M,IT,628,2024-12,130.330756
M,IT,628,2025-01,131.083491
M,IT,628,2025-02,131.298558
M,IT,628,2025-03,131.728693
M,IT,628,2025-04,131.836226
M,IT,628,2025-05,131.728693
M,IT,628,2025-06,131.94376
M,IT,628,2025-07,132.481428
M,IT,628,2025-08,132.588962
M,IT,628,2025-09,132.373894
M,IT,628,2025-10,131.94376
M,IT,628,2025-11,131.621159
M,IT,628,2025-12,131.836226
M,JP,628,2007-01,100.404289
M,JP,628,2007-02,99.876956
M,JP,628,2007-03,100.193356
M,JP,628,2007-04,100.509756
M,JP,628,2007-05,100.826156
M,JP,628,2007-06,100.615222
M,JP,628,2007-07,100.509756
M,JP,628,2007-08,101.037089
M,JP,628,2007-09,101.037089
M,JP,628,2007-10,101.248023
M,JP,628,2007-11,101.142556
M,JP,628,2007-12,101.248023
M,JP,628,2008-01,101.142556
M,JP,628,2008-02,100.931622
M,JP,628,2008-03,101.353489
M,JP,628,2008-04,101.248023
M,JP,628,2008-05,102.091756
M,JP,628,2008-06,102.619089
M,JP,628,2008-07,102.830023
M,JP,628,2008-08,103.146423
M,JP,628,2008-09,103.146423
M,JP,628,2008-10,103.040956
M,JP,628,2008-11,102.091756
M,JP,628,2008-12,101.669889
M,JP,628,2009-01,101.142556
M,JP,628,2009-02,100.826156
M,JP,628,2009-03,101.142556
M,JP,628,2009-04,101.248023
M,JP,628,2009-05,101.037089
M,JP,628,2009-06,100.826156
M,JP,628,2009-07,100.509756
M,JP,628,2009-08,100.826156
M,JP,628,2009-09,100.826156
M,JP,628,2009-10,100.404289
M,JP,628,2009-11,100.193356
M,JP,628,2009-12,99.982422
M,JP,628,2010-01,100.087889
M,JP,628,2010-02,100.087889
M,JP,628,2010-03,100.298822
M,JP,628,2010-04,100.298822
M,JP,628,2010-05,100.298822
M,JP,628,2010-06,100.087889
M,JP,628,2010-07,99.560555
M,JP,628,2010-08,99.666022
M,JP,628,2010-09,99.876956
M,JP,628,2010-10,100.193356
M,JP,628,2010-11,99.876956
M,JP,628,2010-12,99.666022
M,JP,628,2011-01,99.560555
M,JP,628,2011-02,99.560555
M,JP,628,2011-03,99.771489
