FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,CA,G,A,M,770,A,2021-Q4,105.8
Q,CA,G,A,M,770,A,2022-Q1,97.0
Q,CA,G,A,M,770,A,2022-Q2,89.8
Q,CA,G,A,M,770,A,2022-Q3,87.5
Q,CA,G,A,M,770,A,2022-Q4,86.3
Q,CA,G,A,M,770,A,2023-Q1,86.1
Q,CA,G,A,M,770,A,2023-Q2,86.0
Q,CA,G,A,M,770,A,2023-Q3,83.9
Q,CA,G,A,M,770,A,2023-Q4,89.2
Q,CA,G,A,M,770,A,2024-Q1,89.4
Q,CA,G,A,M,770,A,2024-Q2,90.4
Q,CA,G,A,M,770,A,2024-Q3,93.5
Q,CA,G,A,M,770,A,2024-Q4,93.5
Q,CA,G,A,M,770,A,2025-Q1,95.5
Q,CA,G,A,M,770,A,2025-Q2,95.6
Q,KR,G,A,M,770,A,2007-Q1,21.4
Q,KR,G,A,M,770,A,2007-Q2,21.5
Q,KR,G,A,M,770,A,2007-Q3,20.8
Q,KR,G,A,M,770,A,2007-Q4,20.6
Q,KR,G,A,M,770,A,2008-Q1,21.1
Q,KR,G,A,M,770,A,2008-Q2,21.1
Q,KR,G,A,M,770,A,2008-Q3,19.9
Q,KR,G,A,M,770,A,2008-Q4,22.0
Q,KR,G,A,M,770,A,2009-Q1,24.0
Q,KR,G,A,M,770,A,2009-Q2,25.2
Q,KR,G,A,M,770,A,2009-Q3,25.4
Q,KR,G,A,M,770,A,2009-Q4,24.4
Q,KR,G,A,M,770,A,2010-Q1,27.4
Q,KR,G,A,M,770,A,2010-Q2,27.4
Q,KR,G,A,M,770,A,2010-Q3,27.7
Q,KR,G,A,M,770,A,2010-Q4,26.2
Q,KR,G,A,M,770,A,2011-Q1,27.6
Q,KR,G,A,M,770,A,2011-Q2,27.9
Q,KR,G,A,M,770,A,2011-Q3,28.0
Q,KR,G,A,M,770,A,2011-Q4,28.2
Q,KR,G,A,M,770,A,2012-Q1,29.8
Q,KR,G,A,M,770,A,2012-Q2,30.5
Q,KR,G,A,M,770,A,2012-Q3,30.8
Q,KR,G,A,M,770,A,2012-Q4,30.6
Q,KR,G,A,M,770,A,2013-Q1,33.0
Q,KR,G,A,M,770,A,2013-Q2,33.5
Q,KR,G,A,M,770,A,2013-Q3,32.9
Q,KR,G,A,M,770,A,2013-Q4,32.1
Q,KR,G,A,M,770,A,2014-Q1,34.0
Q,KR,G,A,M,770,A,2014-Q2,34.9
Q,KR,G,A,M,770,A,2014-Q3,35.0
Q,KR,G,A,M,770,A,2014-Q4,34.7
Q,KR,G,A,M,770,A,2015-Q1,37.1
Q,KR,G,A,M,770,A,2015-Q2,37.2
Q,KR,G,A,M,770,A,2015-Q3,37.6
Q,KR,G,A,M,770,A,2015-Q4,36.2
Q,KR,G,A,M,770,A,2016-Q1,38.0
Q,KR,G,A,M,770,A,2016-Q2,38.2
Q,KR,G,A,M,770,A,2016-Q3,37.7
Q,KR,G,A,M,770,A,2016-Q4,35.8
Q,KR,G,A,M,770,A,2017-Q1,36.5
Q,KR,G,A,M,770,A,2017-Q2,36.4
Q,KR,G,A,M,770,A,2017-Q3,34.9
Q,KR,G,A,M,770,A,2017-Q4,34.1
Q,KR,G,A,M,770,A,2018-Q1,34.4
Q,KR,G,A,M,770,A,2018-Q2,35.1
Q,KR,G,A,M,770,A,2018-Q3,34.9
Q,KR,G,A,M,770,A,2018-Q4,34.7
Q,KR,G,A,M,770,A,2019-Q1,37.1
Q,KR,G,A,M,770,A,2019-Q2,38.1
Q,KR,G,A,M,770,A,2019-Q3,38.6
Q,KR,G,A,M,770,A,2019-Q4,37.1
Q,KR,G,A,M,770,A,2020-Q1,40.3
Q,KR,G,A,M,770,A,2020-Q2,42.6
Q,KR,G,A,M,770,A,2020-Q3,43.1
Q,KR,G,A,M,770,A,2020-Q4,42.1
Q,KR,G,A,M,770,A,2021-Q1,43.1
Q,KR,G,A,M,770,A,2021-Q2,43.0
Q,KR,G,A,M,770,A,2021-Q3,42.7
Q,KR,G,A,M,770,A,2021-Q4,42.6
Q,KR,G,A,M,770,A,2022-Q1,43.8
Q,KR,G,A,M,770,A,2022-Q2,42.5
Q,KR,G,A,M,770,A,2022-Q3,41.2
Q,KR,G,A,M,770,A,2022-Q4,41.5
Q,KR,G,A,M,770,A,2023-Q1,44.1
Q,KR,G,A,M,770,A,2023-Q2,44.1
Q,KR,G,A,M,770,A,2023-Q3,42.9
Q,KR,G,A,M,770,A,2023-Q4,43.9
Q,KR,G,A,M,770,A,2024-Q1,45.2
Q,KR,G,A,M,770,A,2024-Q2,45.3
Q,KR,G,A,M,770,A,2024-Q3,45.1
Q,KR,G,A,M,770,A,2024-Q4,43.6
Q,KR,G,A,M,770,A,2025-Q1,47.2
Q,KR,G,A,M,770,A,2025-Q2,47.8
Q,JP,G,A,M,770,A,2007-Q1,143.7
Q,JP,G,A,M,770,A,2007-Q2,142.5
Q,JP,G,A,M,770,A,2007-Q3,142.6
Q,JP,G,A,M,770,A,2007-Q4,143.6
Q,JP,G,A,M,770,A,2008-Q1,144.8
Q,JP,G,A,M,770,A,2008-Q2,144.3
Q,JP,G,A,M,770,A,2008-Q3,144.5
Q,JP,G,A,M,770,A,2008-Q4,148.4
Q,JP,G,A,M,770,A,2009-Q1,153.0
Q,JP,G,A,M,770,A,2009-Q2,159.5
Q,JP,G,A,M,770,A,2009-Q3,163.5
Q,JP,G,A,M,770,A,2009-Q4,167.5
Q,JP,G,A,M,770,A,2010-Q1,169.0
Q,JP,G,A,M,770,A,2010-Q2,173.2
Q,JP,G,A,M,770,A,2010-Q3,173.1
Q,JP,G,A,M,770,A,2010-Q4,174.7
Q,JP,G,A,M,770,A,2011-Q1,174.7
Q,JP,G,A,M,770,A,2011-Q2,180.0
Q,JP,G,A,M,770,A,2011-Q3,183.6
Q,JP,G,A,M,770,A,2011-Q4,187.8
Q,JP,G,A,M,770,A,2012-Q1,189.3
Q,JP,G,A,M,770,A,2012-Q2,191.9
Q,JP,G,A,M,770,A,2012-Q3,193.7
Q,JP,G,A,M,770,A,2012-Q4,195.0
Q,JP,G,A,M,770,A,2013-Q1,199.5
Q,JP,G,A,M,770,A,2013-Q2,199.0
Q,JP,G,A,M,770,A,2013-Q3,199.7
Q,JP,G,A,M,770,A,2013-Q4,200.4
Q,JP,G,A,M,770,A,2014-Q1,200.1
Q,JP,G,A,M,770,A,2014-Q2,202.5
Q,JP,G,A,M,770,A,2014-Q3,203.6
Q,JP,G,A,M,770,A,2014-Q4,208.8
Q,JP,G,A,M,770,A,2015-Q1,207.4
Q,JP,G,A,M,770,A,2015-Q2,206.3
Q,JP,G,A,M,770,A,2015-Q3,204.8
Q,JP,G,A,M,770,A,2015-Q4,205.7
Q,JP,G,A,M,770,A,2016-Q1,211.0
Q,JP,G,A,M,770,A,2016-Q2,216.3
Q,JP,G,A,M,770,A,2016-Q3,214.2
Q,JP,G,A,M,770,A,2016-Q4,211.7
Q,JP,G,A,M,770,A,2017-Q1,211.5
Q,JP,G,A,M,770,A,2017-Q2,212.1
Q,JP,G,A,M,770,A,2017-Q3,211.2
Q,JP,G,A,M,770,A,2017-Q4,211.3
Q,JP,G,A,M,770,A,2018-Q1,210.8
Q,JP,G,A,M,770,A,2018-Q2,210.9
Q,JP,G,A,M,770,A,2018-Q3,209.1
Q,JP,G,A,M,770,A,2018-Q4,212.7
Q,JP,G,A,M,770,A,2019-Q1,215.9
Q,JP,G,A,M,770,A,2019-Q2,218.0
Q,JP,G,A,M,770,A,2019-Q3,216.9
Q,JP,G,A,M,770,A,2019-Q4,217.1
Q,JP,G,A,M,770,A,2020-Q1,217.6
Q,JP,G,A,M,770,A,2020-Q2,229.9
Q,JP,G,A,M,770,A,2020-Q3,235.7
Q,JP,G,A,M,770,A,2020-Q4,237.7
Q,JP,G,A,M,770,A,2021-Q1,235.8
Q,JP,G,A,M,770,A,2021-Q2,233.2
Q,JP,G,A,M,770,A,2021-Q3,231.1
Q,JP,G,A,M,770,A,2021-Q4,230.4
Q,JP,G,A,M,770,A,2022-Q1,232.6
Q,JP,G,A,M,770,A,2022-Q2,232.6
Q,JP,G,A,M,770,A,2022-Q3,230.0
Q,JP,G,A,M,770,A,2022-Q4,226.5
Q,JP,G,A,M,770,A,2023-Q1,229.5
Q,JP,G,A,M,770,A,2023-Q2,227.9
Q,JP,G,A,M,770,A,2023-Q3,218.5
Q,JP,G,A,M,770,A,2023-Q4,218.4
Q,JP,G,A,M,770,A,2024-Q1,216.6
Q,JP,G,A,M,770,A,2024-Q2,212.2
Q,JP,G,A,M,770,A,2024-Q3,210.8
Q,JP,G,A,M,770,A,2024-Q4,205.8
Q,JP,G,A,M,770,A,2025-Q1,200.6
Q,JP,G,A,M,770,A,2025-Q2,198.1
