FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,GB,N,A,M,770,A,2017-Q1,75.1
Q,GB,N,A,M,770,A,2017-Q2,74.3
Q,GB,N,A,M,770,A,2017-Q3,74.9
Q,GB,N,A,M,770,A,2017-Q4,76.0
Q,GB,N,A,M,770,A,2018-Q1,74.1
Q,GB,N,A,M,770,A,2018-Q2,73.4
Q,GB,N,A,M,770,A,2018-Q3,71.7
Q,GB,N,A,M,770,A,2018-Q4,71.0
Q,GB,N,A,M,770,A,2019-Q1,70.1
Q,GB,N,A,M,770,A,2019-Q2,71.0
Q,GB,N,A,M,770,A,2019-Q3,72.4
Q,GB,N,A,M,770,A,2019-Q4,70.7
Q,GB,N,A,M,770,A,2020-Q1,74.2
Q,GB,N,A,M,770,A,2020-Q2,80.0
Q,GB,N,A,M,770,A,2020-Q3,81.4
Q,GB,N,A,M,770,A,2020-Q4,82.9
Q,GB,N,A,M,770,A,2021-Q1,82.8
Q,GB,N,A,M,770,A,2021-Q2,80.6
Q,GB,N,A,M,770,A,2021-Q3,79.4
Q,GB,N,A,M,770,A,2021-Q4,78.0
Q,GB,N,A,M,770,A,2022-Q1,74.3
Q,GB,N,A,M,770,A,2022-Q2,72.1
Q,GB,N,A,M,770,A,2022-Q3,71.0
Q,GB,N,A,M,770,A,2022-Q4,69.2
Q,GB,N,A,M,770,A,2023-Q1,66.8
Q,GB,N,A,M,770,A,2023-Q2,64.1
Q,GB,N,A,M,770,A,2023-Q3,63.4
Q,GB,N,A,M,770,A,2023-Q4,63.0
Q,GB,N,A,M,770,A,2024-Q1,61.6
Q,GB,N,A,M,770,A,2024-Q2,60.8
Q,GB,N,A,M,770,A,2024-Q3,59.5
Q,GB,N,A,M,770,A,2024-Q4,59.9
Q,GB,N,A,M,770,A,2025-Q1,58.9
Q,GB,N,A,M,770,A,2025-Q2,58.5
Q,IT,N,A,M,770,A,2007-Q1,68.0
Q,IT,N,A,M,770,A,2007-Q2,69.8
Q,IT,N,A,M,770,A,2007-Q3,70.3
Q,IT,N,A,M,770,A,2007-Q4,73.4
Q,IT,N,A,M,770,A,2008-Q1,76.9
Q,IT,N,A,M,770,A,2008-Q2,76.9
Q,IT,N,A,M,770,A,2008-Q3,76.9
Q,IT,N,A,M,770,A,2008-Q4,76.1
Q,IT,N,A,M,770,A,2009-Q1,78.7
Q,IT,N,A,M,770,A,2009-Q2,81.2
Q,IT,N,A,M,770,A,2009-Q3,81.0
Q,IT,N,A,M,770,A,2009-Q4,81.2
Q,IT,N,A,M,770,A,2010-Q1,80.9
Q,IT,N,A,M,770,A,2010-Q2,80.9
Q,IT,N,A,M,770,A,2010-Q3,80.9
Q,IT,N,A,M,770,A,2010-Q4,80.8
Q,IT,N,A,M,770,A,2011-Q1,80.7
Q,IT,N,A,M,770,A,2011-Q2,80.8
Q,IT,N,A,M,770,A,2011-Q3,80.2
Q,IT,N,A,M,770,A,2011-Q4,79.6
Q,IT,N,A,M,770,A,2012-Q1,80.4
Q,IT,N,A,M,770,A,2012-Q2,80.9
Q,IT,N,A,M,770,A,2012-Q3,80.9
Q,IT,N,A,M,770,A,2012-Q4,81.6
Q,IT,N,A,M,770,A,2013-Q1,81.0
Q,IT,N,A,M,770,A,2013-Q2,80.8
Q,IT,N,A,M,770,A,2013-Q3,80.5
Q,IT,N,A,M,770,A,2013-Q4,79.9
Q,IT,N,A,M,770,A,2014-Q1,80.0
Q,IT,N,A,M,770,A,2014-Q2,80.0
Q,IT,N,A,M,770,A,2014-Q3,80.0
Q,IT,N,A,M,770,A,2014-Q4,78.8
Q,IT,N,A,M,770,A,2015-Q1,79.0
Q,IT,N,A,M,770,A,2015-Q2,78.3
Q,IT,N,A,M,770,A,2015-Q3,77.6
Q,IT,N,A,M,770,A,2015-Q4,75.5
Q,IT,N,A,M,770,A,2016-Q1,74.5
Q,IT,N,A,M,770,A,2016-Q2,74.8
Q,IT,N,A,M,770,A,2016-Q3,74.1
Q,IT,N,A,M,770,A,2016-Q4,72.2
Q,IT,N,A,M,770,A,2017-Q1,72.0
Q,IT,N,A,M,770,A,2017-Q2,71.2
Q,IT,N,A,M,770,A,2017-Q3,69.7
Q,IT,N,A,M,770,A,2017-Q4,69.9
Q,IT,N,A,M,770,A,2018-Q1,69.2
Q,IT,N,A,M,770,A,2018-Q2,69.1
Q,IT,N,A,M,770,A,2018-Q3,68.6
Q,IT,N,A,M,770,A,2018-Q4,68.2
Q,IT,N,A,M,770,A,2019-Q1,67.4
Q,IT,N,A,M,770,A,2019-Q2,67.3
Q,IT,N,A,M,770,A,2019-Q3,67.4
Q,IT,N,A,M,770,A,2019-Q4,66.9
Q,IT,N,A,M,770,A,2020-Q1,68.2
Q,IT,N,A,M,770,A,2020-Q2,72.1
Q,IT,N,A,M,770,A,2020-Q3,74.3
Q,IT,N,A,M,770,A,2020-Q4,75.7
Q,IT,N,A,M,770,A,2021-Q1,75.5
Q,IT,N,A,M,770,A,2021-Q2,72.5
Q,IT,N,A,M,770,A,2021-Q3,70.8
Q,IT,N,A,M,770,A,2021-Q4,70.9
Q,IT,N,A,M,770,A,2022-Q1,68.9
Q,IT,N,A,M,770,A,2022-Q2,67.6
Q,IT,N,A,M,770,A,2022-Q3,66.6
Q,IT,N,A,M,770,A,2022-Q4,65.8
Q,IT,N,A,M,770,A,2023-Q1,64.1
Q,IT,N,A,M,770,A,2023-Q2,63.0
Q,IT,N,A,M,770,A,2023-Q3,60.9
Q,IT,N,A,M,770,A,2023-Q4,61.1
Q,IT,N,A,M,770,A,2024-Q1,60.2
Q,IT,N,A,M,770,A,2024-Q2,59.6
Q,IT,N,A,M,770,A,2024-Q3,58.5
Q,IT,N,A,M,770,A,2024-Q4,59.0
Q,IT,N,A,M,770,A,2025-Q1,58.8
Q,IT,N,A,M,770,A,2025-Q2,59.1
Q,DE,N,A,M,770,A,2007-Q1,80.8
Q,DE,N,A,M,770,A,2007-Q2,81.0
Q,DE,N,A,M,770,A,2007-Q3,80.5
Q,DE,N,A,M,770,A,2007-Q4,81.6
Q,DE,N,A,M,770,A,2008-Q1,81.7
Q,DE,N,A,M,770,A,2008-Q2,82.0
Q,DE,N,A,M,770,A,2008-Q3,82.7
Q,DE,N,A,M,770,A,2008-Q4,84.5
Q,DE,N,A,M,770,A,2009-Q1,85.5
