FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,DE,H,A,M,770,A,2024-Q4,49.6
Q,DE,H,A,M,770,A,2025-Q1,49.4
Q,DE,H,A,M,770,A,2025-Q2,49.2
Q,US,H,A,M,770,A,2007-Q1,96.8
Q,US,H,A,M,770,A,2007-Q2,97.8
Q,US,H,A,M,770,A,2007-Q3,98.2
Q,US,H,A,M,770,A,2007-Q4,98.4
Q,US,H,A,M,770,A,2008-Q1,98.4
Q,US,H,A,M,770,A,2008-Q2,97.3
Q,US,H,A,M,770,A,2008-Q3,97.6
Q,US,H,A,M,770,A,2008-Q4,95.9
Q,US,H,A,M,770,A,2009-Q1,95.7
Q,US,H,A,M,770,A,2009-Q2,96.2
Q,US,H,A,M,770,A,2009-Q3,96.9
Q,US,H,A,M,770,A,2009-Q4,96.7
Q,US,H,A,M,770,A,2010-Q1,95.5
Q,US,H,A,M,770,A,2010-Q2,94.1
Q,US,H,A,M,770,A,2010-Q3,92.6
Q,US,H,A,M,770,A,2010-Q4,91.5
Q,US,H,A,M,770,A,2011-Q1,90.4
Q,US,H,A,M,770,A,2011-Q2,89.2
Q,US,H,A,M,770,A,2011-Q3,88.4
Q,US,H,A,M,770,A,2011-Q4,87.6
Q,US,H,A,M,770,A,2012-Q1,86.2
Q,US,H,A,M,770,A,2012-Q2,85.1
Q,US,H,A,M,770,A,2012-Q3,84.3
Q,US,H,A,M,770,A,2012-Q4,83.4
Q,US,H,A,M,770,A,2013-Q1,82.4
Q,US,H,A,M,770,A,2013-Q2,81.9
Q,US,H,A,M,770,A,2013-Q3,81.5
Q,US,H,A,M,770,A,2013-Q4,81.5
Q,US,H,A,M,770,A,2014-Q1,80.8
Q,US,H,A,M,770,A,2014-Q2,80.3
Q,US,H,A,M,770,A,2014-Q3,79.2
Q,US,H,A,M,770,A,2014-Q4,78.7
Q,US,H,A,M,770,A,2015-Q1,77.6
Q,US,H,A,M,770,A,2015-Q2,77.5
Q,US,H,A,M,770,A,2015-Q3,77.5
Q,US,H,A,M,770,A,2015-Q4,76.9
Q,US,H,A,M,770,A,2016-Q1,76.5
Q,US,H,A,M,770,A,2016-Q2,76.8
Q,US,H,A,M,770,A,2016-Q3,77.2
Q,US,H,A,M,770,A,2016-Q4,77.0
Q,US,H,A,M,770,A,2017-Q1,76.6
Q,US,H,A,M,770,A,2017-Q2,76.6
Q,US,H,A,M,770,A,2017-Q3,76.6
Q,US,H,A,M,770,A,2017-Q4,76.6
Q,US,H,A,M,770,A,2018-Q1,75.9
Q,US,H,A,M,770,A,2018-Q2,75.4
Q,US,H,A,M,770,A,2018-Q3,75.2
Q,US,H,A,M,770,A,2018-Q4,75.0
Q,US,H,A,M,770,A,2019-Q1,74.4
Q,US,H,A,M,770,A,2019-Q2,74.6
Q,US,H,A,M,770,A,2019-Q3,74.7
Q,US,H,A,M,770,A,2019-Q4,74.7
Q,US,H,A,M,770,A,2020-Q1,74.2
Q,US,H,A,M,770,A,2020-Q2,75.4
Q,US,H,A,M,770,A,2020-Q3,76.6
Q,US,H,A,M,770,A,2020-Q4,77.7
Q,US,H,A,M,770,A,2021-Q1,77.6
Q,US,H,A,M,770,A,2021-Q2,77.8
Q,US,H,A,M,770,A,2021-Q3,77.3
