STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-01,0.821749366442948
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-02,0.382241392132765
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-03,-0.420049783678078
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-04,-0.241784893280461
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-05,-0.197625510843058
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-06,1.06256584994062
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-07,0.678008709861322
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-08,0.691068254923555
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-09,0.379265828878794
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-10,0.025431056405445
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-11,0.450378463192824
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2011-12,1.13029895431074
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2012-01,0.71579248453677
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2012-02,1.09126279766514
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2012-03,1.16446485886696
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2012-04,1.55025305294989
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2012-05,0.0293968852971283
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-01,-1.25038448956825
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-01,0.305494941480267
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-02,1.12580096511383
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-02,-0.679350465201101
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-03,-0.0473328435698361
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-03,-0.884942772071684
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-04,-2.08559485625286
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-04,-1.66828628226674
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-05,-0.0973206716132324
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-05,-2.83568908903737
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-06,-3.75794404849753
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-06,-1.06805525566537
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-07,-2.86096907718553
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-07,1.24606638919944
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-08,-0.808121318461297
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-08,-3.21613398683194
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-09,-1.72883594648191
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-09,1.52529780706849
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,GY,2025-10,-3.49598704900146
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,C,Y,G1,2025-10,-1.77518033064317
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-02,1.61290322580707
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-03,0.225986668585043
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-04,-0.665665875204102
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-05,-0.271542796590518
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-06,-0.0108671371730873
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-07,-0.589908162710295
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-08,0.112365010142845
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-09,-0.669186480369943
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-10,0.907014243482429
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-11,0.153139356815069
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2022-12,-0.47805538431851
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-01,-0.0589053324507205
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-02,-0.125171655303635
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-03,0.526258152438763
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-04,1.1069217408135
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-05,-0.481857035112465
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-06,-0.0114280902455688
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-07,-0.161214644065022
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-08,0.0825450382605508
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-09,-0.239604592220866
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-10,-0.552776252345688
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-11,-0.327076999630305
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2023-12,-0.610639619125719
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2024-01,-0.555586183239676
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2024-02,0.95106687034936
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2024-03,1.23193888509154
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2024-04,-0.342963226384763
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2024-05,0.0387085848376101
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,F,Y,G1,2024-06,-0.734573947110373
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2018-11,-0.513952006572393
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2018-12,-1.05385735080012
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-01,-0.318561631378256
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-02,-0.432814474733334
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-03,1.06531487829689
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-04,1.26927579282974
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-05,0.72595233518693
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-06,-0.806725676672104
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-07,-1.54355801058397
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-08,-0.0082978444343795
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-09,0.191937038227041
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-10,-0.0029389997247997
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-11,-0.386089038277182
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2019-12,-0.507213917671379
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-01,0.576389076106132
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-02,1.10730483450701
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-03,-7.17578784673307
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-04,-14.9852055796101
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-05,5.83611051386808
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-06,5.74759710001409
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-07,3.0020141500795
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-08,0.283845848973097
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-09,1.1519304424644
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-10,1.12272395585007
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-11,1.4898150515636
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2020-12,1.23280538806469
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-01,0.976390755396084
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-02,-1.05868789519317
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-03,0.500964564368456
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-04,-1.96219909504801
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-05,0.219951234311511
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-06,2.12124864408851
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-07,0.0159192400484676
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-08,0.0428104512382621
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-09,-0.569190213768889
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-10,1.73803651531954
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-11,-0.356311927501085
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2021-12,1.06541048919095
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-01,0.440251064277164
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-02,0.0879323564254131
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-03,0.391865903113042
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-04,0.673416843425478
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-05,-0.625448878829604
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-06,0.78539825958952
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-07,0.221743571288902
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-08,-0.318678185197852
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-09,-0.0219841343417126
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-10,-1.50372752753964
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-11,0.187742410957203
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2022-12,-0.809162272742037
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-01,1.49105475410709
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-02,0.362153613935701
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-03,0.552430401475945
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-04,-0.052059109551883
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-05,-0.323093234342686
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-06,0.0551728528338957
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-07,-0.41118224837956
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-08,-0.0990272963951377
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-09,-0.407160481983926
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-10,0.0952498167245963
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2023-11,0.73427601507503
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,F,Y,_Z,2010-07,85.52337222725859
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,F,Y,_Z,2010-08,86.1403703293043
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,F,Y,_Z,2010-09,86.33668790722861
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,F,Y,_Z,2010-10,86.5760518643645
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,F,Y,_Z,2010-11,86.74106298467889
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,F,Y,_Z,2010-12,86.9889057740845
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2013-07,0.407867744660417
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2013-08,0.874314969714418
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,GR,BTE,Y,G1,2013-09,0.827421055453237
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2025-08,97.0668458904446
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2025-09,98.54740436220207
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2025-10,96.7980102236049
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2025-11,95.2389595863463
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-01,110.004317069103
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-02,110.696029277578
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-03,110.723010959469
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-04,111.094377017494
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-05,110.200547482854
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-06,110.486553310898
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-07,109.432305413016
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-08,109.078600092229
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-09,108.751385877298
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-10,108.621873804221
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-11,108.319188391009
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2007-12,105.319806516812
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-01,104.349937696844
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-02,105.123085527026
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-03,102.79922685217
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-04,104.203255462564
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-05,104.798324192267
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-06,104.715907418491
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-07,104.982290205159
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-08,103.445806065482
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-09,103.085723256248
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-10,101.697883654988
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-11,100.398838315951
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2008-12,95.5205502300805
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-01,92.1223300399333
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-02,91.03619469981687
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-03,90.0417970781293
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-04,88.84969731458699
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-05,87.4598954091898
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-06,86.53123497610929
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-07,87.5972566988159
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-08,88.41602810019519
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-09,89.2990649620785
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-10,88.9330952404317
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-11,90.15315783793368
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2009-12,89.62480744890689
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2010-01,90.3248594499661
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2010-02,91.3894094445702
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2010-03,92.6065285858659
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2010-04,92.1007446944204
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2010-05,92.7581165804892
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,PRVM,IX,C,Y,_Z,2010-06,93.8314969437115
