FREQ,REF_AREA,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
M,GB,771,2018-03,2.439024
M,GB,771,2018-04,2.429543
M,GB,771,2018-05,2.420136
M,GB,771,2018-06,2.420136
M,GB,771,2018-07,2.51938
M,GB,771,2018-08,2.601156
M,GB,771,2018-09,2.401537
M,GB,771,2018-10,2.399232
M,GB,771,2018-11,2.294455
M,GB,771,2018-12,2.097235
M,GB,771,2019-01,1.819923
M,GB,771,2019-02,1.811249
M,GB,771,2019-03,1.904762
M,GB,771,2019-04,2.087287
M,GB,771,2019-05,1.984877
M,GB,771,2019-06,1.984877
M,GB,771,2019-07,1.984877
M,GB,771,2019-08,1.784038
M,GB,771,2019-09,1.782364
M,GB,771,2019-10,1.499531
M,GB,771,2019-11,1.401869
M,GB,771,2019-12,1.30719
M,GB,771,2020-01,1.787394
M,GB,771,2020-02,1.685393
M,GB,771,2020-03,1.495327
M,GB,771,2020-04,0.836431
M,GB,771,2020-05,0.55607
M,GB,771,2020-06,0.648749
M,GB,771,2020-07,1.112141
M,GB,771,2020-08,0.184502
M,GB,771,2020-09,0.552995
M,GB,771,2020-10,0.738689
M,GB,771,2020-11,0.368664
M,GB,771,2020-12,0.645161
M,GB,771,2021-01,0.739372
M,GB,771,2021-02,0.460405
M,GB,771,2021-03,0.736648
M,GB,771,2021-04,1.474654
M,GB,771,2021-05,2.119816
M,GB,771,2021-06,2.486188
M,GB,771,2021-07,2.016499
M,GB,771,2021-08,3.222836
M,GB,771,2021-09,3.024748
M,GB,771,2021-10,4.124656
M,GB,771,2021-11,5.142332
M,GB,771,2021-12,5.40293
M,GB,771,2022-01,5.412844
M,GB,771,2022-02,6.141155
M,GB,771,2022-03,7.038391
M,GB,771,2022-04,8.991826
M,GB,771,2022-05,9.025271
M,GB,771,2022-06,9.433962
M,GB,771,2022-07,10.062893
M,GB,771,2022-08,9.812667
M,GB,771,2022-09,10.142349
M,GB,771,2022-10,11.091549
M,GB,771,2022-11,10.655022
M,GB,771,2022-12,10.512598
M,GB,771,2023-01,10.008703
M,GB,771,2023-02,10.44905
M,GB,771,2023-03,10.076857
M,GB,771,2023-04,8.666667
M,GB,771,2023-05,8.692053
M,GB,771,2023-06,7.963875
M,GB,771,2023-07,6.857143
M,GB,771,2023-08,6.661251
M,GB,771,2023-09,6.623586
M,GB,771,2023-10,4.59588
M,GB,771,2023-11,3.94633
M,GB,771,2023-12,3.930818
M,GB,771,2024-01,4.03481
M,GB,771,2024-02,3.440188
M,GB,771,2024-03,3.18076
M,GB,771,2024-04,2.377301
M,GB,771,2024-05,1.980198
M,GB,771,2024-06,1.977186
M,GB,771,2024-07,2.215432
M,GB,771,2024-08,2.284844
M,GB,771,2024-09,1.666667
M,GB,771,2024-10,2.272727
M,GB,771,2024-11,2.581625
M,GB,771,2024-12,2.571861
M,GB,771,2025-01,2.965779
M,GB,771,2025-02,2.796674
M,GB,771,2025-03,2.631579
M,GB,771,2025-04,3.520599
M,GB,771,2025-05,3.360717
M,GB,771,2025-06,3.579418
M,GB,771,2025-07,3.886398
M,GB,771,2025-08,3.723008
M,GB,771,2025-09,3.800298
M,GB,771,2025-10,3.555556
M,GB,771,2025-11,3.256847
M,GB,771,2025-12,3.318584
M,IT,771,2007-01,1.708801
M,IT,771,2007-02,1.786548
M,IT,771,2007-03,1.700839
M,IT,771,2007-04,1.544715
M,IT,771,2007-05,1.539887
M,IT,771,2007-06,1.689033
M,IT,771,2007-07,1.614764
M,IT,771,2007-08,1.600645
M,IT,771,2007-09,1.682609
M,IT,771,2007-10,2.076125
M,IT,771,2007-11,2.374092
M,IT,771,2007-12,2.602487
M,IT,771,2008-01,2.991945
M,IT,771,2008-02,2.902375
M,IT,771,2008-03,3.27606
M,IT,771,2008-04,3.351252
M,IT,771,2008-05,3.568985
M,IT,771,2008-06,3.788396
M,IT,771,2008-07,4.074915
M,IT,771,2008-08,4.080245
M,IT,771,2008-09,3.774226
M,IT,771,2008-10,3.457627
M,IT,771,2008-11,2.70179
M,IT,771,2008-12,2.233446
M,IT,771,2009-01,1.631285
M,IT,771,2009-02,1.627648
M,IT,771,2009-03,1.186779
M,IT,771,2009-04,1.184152
M,IT,771,2009-05,0.880766
M,IT,771,2009-06,0.50422
M,IT,771,2009-07,0.0
M,IT,771,2009-08,0.141566
M,IT,771,2009-09,0.218436
M,IT,771,2009-10,0.294889
M,IT,771,2009-11,0.657678
M,IT,771,2009-12,1.031946
M,IT,771,2010-01,1.319261
M,IT,771,2010-02,1.162791
M,IT,771,2010-03,1.381125
M,IT,771,2010-04,1.520289
M,IT,771,2010-05,1.375095
M,IT,771,2010-06,1.308758
M,IT,771,2010-07,1.668666
M,IT,771,2010-08,1.587647
M,IT,771,2010-09,1.591107
M,IT,771,2010-10,1.73146
M,IT,771,2010-11,1.73146
M,IT,771,2010-12,1.879822
M,IT,771,2011-01,2.148438
M,IT,771,2011-02,2.3856
M,IT,771,2011-03,2.486755
M,IT,771,2011-04,2.628744
M,IT,771,2011-05,2.648294
M,IT,771,2011-06,2.745182
M,IT,771,2011-07,2.681828
M,IT,771,2011-08,2.761721
M,IT,771,2011-09,2.982193
M,IT,771,2011-10,3.361165
M,IT,771,2011-11,3.264826
M,IT,771,2011-12,3.284983
M,IT,771,2012-01,3.165498
M,IT,771,2012-02,3.25143
M,IT,771,2012-03,3.333685
M,IT,771,2012-04,3.317237
M,IT,771,2012-05,3.219717
M,IT,771,2012-06,3.310981
M,IT,771,2012-07,3.113247
M,IT,771,2012-08,3.197917
M,IT,771,2012-09,3.197917
M,IT,771,2012-10,2.59942
M,IT,771,2012-11,2.498186
M,IT,771,2012-12,2.302767
M,IT,771,2013-01,2.20346
M,IT,771,2013-02,1.907888
M,IT,771,2013-03,1.613068
M,IT,771,2013-04,1.12782
M,IT,771,2013-05,1.12782
M,IT,771,2013-06,1.227181
M,IT,771,2013-07,1.225937
M,IT,771,2013-08,1.221359
M,IT,771,2013-09,0.93873
M,IT,771,2013-10,0.746947
M,IT,771,2013-11,0.657362
M,IT,771,2013-12,0.656102
M,IT,771,2014-01,0.654846
M,IT,771,2014-02,0.46301
M,IT,771,2014-03,0.381794
M,IT,771,2014-04,0.562644
M,IT,771,2014-05,0.472219
M,IT,771,2014-06,0.280533
M,IT,771,2014-07,0.090081
M,IT,771,2014-08,-0.089749
M,IT,771,2014-09,-0.19
M,IT,771,2014-10,0.10019
M,IT,771,2014-11,0.190897
M,IT,771,2014-12,0.0
M,IT,771,2015-01,-0.560504
M,IT,771,2015-02,-0.090171
M,IT,771,2015-03,-0.10009
M,IT,771,2015-04,-0.089919
M,IT,771,2015-05,0.09
M,IT,771,2015-06,0.189829
M,IT,771,2015-07,0.19
M,IT,771,2015-08,0.179659
M,IT,771,2015-09,0.190362
M,IT,771,2015-10,0.280252
M,IT,771,2015-11,0.090253
M,IT,771,2015-12,0.090253
M,IT,771,2016-01,0.251636
M,IT,771,2016-02,-0.320899
M,IT,771,2016-03,-0.2104
M,IT,771,2016-04,-0.5
M,IT,771,2016-05,-0.289739
M,IT,771,2016-06,-0.378939
M,IT,771,2016-07,-0.089829
M,IT,771,2016-08,-0.069742
M,IT,771,2016-09,0.1
M,IT,771,2016-10,-0.089829
M,IT,771,2016-11,0.090171
M,IT,771,2016-12,0.490933
M,IT,771,2017-01,1.004016
M,IT,771,2017-02,1.609658
M,IT,771,2017-03,1.405622
M,IT,771,2017-04,1.909548
M,IT,771,2017-05,1.402806
M,IT,771,2017-06,1.201201
M,IT,771,2017-07,1.098901
M,IT,771,2017-08,1.196411
M,IT,771,2017-09,1.098901
M,IT,771,2017-10,0.899101
M,IT,771,2017-11,0.900901
M,IT,771,2017-12,0.897308
M,IT,771,2018-01,0.894632
M,IT,771,2018-02,0.49505
M,IT,771,2018-03,0.792079
M,IT,771,2018-04,0.493097
M,IT,771,2018-05,0.988142
M,IT,771,2018-06,1.285856
M,IT,771,2018-07,1.482213
M,IT,771,2018-08,1.576355
M,IT,771,2018-09,1.383399
M,IT,771,2018-10,1.584158
M,IT,771,2018-11,1.587302
M,IT,771,2018-12,1.086957
M,IT,771,2019-01,0.8867
M,IT,771,2019-02,0.985222
M,IT,771,2019-03,0.982318
M,IT,771,2019-04,1.07949
M,IT,771,2019-05,0.782779
M,IT,771,2019-06,0.683594
M,IT,771,2019-07,0.389484
M,IT,771,2019-08,0.387973
M,IT,771,2019-09,0.292398
M,IT,771,2019-10,0.194932
M,IT,771,2019-11,0.195313
M,IT,771,2019-12,0.488759
M,IT,771,2020-01,0.488281
M,IT,771,2020-02,0.292683
M,IT,771,2020-03,0.097276
M,IT,771,2020-04,0.0
M,IT,771,2020-05,-0.194175
M,IT,771,2020-06,-0.193986
M,IT,771,2020-07,-0.387973
M,IT,771,2020-08,-0.483092
M,IT,771,2020-09,-0.58309
M,IT,771,2020-10,-0.291829
M,IT,771,2020-11,-0.194932
M,IT,771,2020-12,-0.194553
M,IT,771,2021-01,0.388727
M,IT,771,2021-02,0.583658
M,IT,771,2021-03,0.777454
M,IT,771,2021-04,1.067961
M,IT,771,2021-05,1.264591
M,IT,771,2021-06,1.263362
M,IT,771,2021-07,1.94742
M,IT,771,2021-08,2.038835
M,IT,771,2021-09,2.541544
M,IT,771,2021-10,3.02439
M,IT,771,2021-11,3.710938
M,IT,771,2021-12,3.898635
M,IT,771,2022-01,4.840271
M,IT,771,2022-02,5.705996
M,IT,771,2022-03,6.460945
M,IT,771,2022-04,5.955812
M,IT,771,2022-05,6.820365
M,IT,771,2022-06,7.965451
M,IT,771,2022-07,7.927412
M,IT,771,2022-08,8.372978
M,IT,771,2022-09,8.865586
M,IT,771,2022-10,11.837121
M,IT,771,2022-11,11.770245
M,IT,771,2022-12,11.63227
M,IT,771,2023-01,9.972299
M,IT,771,2023-02,9.149131
M,IT,771,2023-03,7.608696
M,IT,771,2023-04,8.159565
M,IT,771,2023-05,7.643885
M,IT,771,2023-06,6.4
M,IT,771,2023-07,5.929204
M,IT,771,2023-08,5.443371
M,IT,771,2023-09,5.341506
M,IT,771,2023-10,1.69348
M,IT,771,2023-11,0.673968
M,IT,771,2023-12,0.588235
M,IT,771,2024-01,0.839631
M,IT,771,2024-02,0.754401
M,IT,771,2024-03,1.178451
M,IT,771,2024-04,0.838223
M,IT,771,2024-05,0.75188
M,IT,771,2024-06,0.835422
M,IT,771,2024-07,1.253133
M,IT,771,2024-08,1.082431
M,IT,771,2024-09,0.74813
M,IT,771,2024-10,0.915903
M,IT,771,2024-11,1.338912
M,IT,771,2024-12,1.253133
M,IT,771,2025-01,1.498751
M,IT,771,2025-02,1.580699
M,IT,771,2025-03,1.913478
M,IT,771,2025-04,1.911887
M,IT,771,2025-05,1.575456
M,IT,771,2025-06,1.657001
M,IT,771,2025-07,1.650165
M,IT,771,2025-08,1.565074
M,IT,771,2025-09,1.567657
M,IT,771,2025-10,1.237624
M,IT,771,2025-11,1.073493
M,IT,771,2025-12,1.155116
M,JP,771,2007-01,0.0
M,JP,771,2007-02,-0.210748
M,JP,771,2007-03,-0.105152
M,JP,771,2007-04,0.0
M,JP,771,2007-05,0.0
M,JP,771,2007-06,-0.209205
M,JP,771,2007-07,0.0
M,JP,771,2007-08,-0.208333
M,JP,771,2007-09,-0.208333
M,JP,771,2007-10,0.208768
M,JP,771,2007-11,0.629591
M,JP,771,2007-12,0.628931
M,JP,771,2008-01,0.735294
M,JP,771,2008-02,1.055966
M,JP,771,2008-03,1.157895
M,JP,771,2008-04,0.734523
M,JP,771,2008-05,1.25523
M,JP,771,2008-06,1.991614
M,JP,771,2008-07,2.308499
M,JP,771,2008-08,2.087683
M,JP,771,2008-09,2.087683
M,JP,771,2008-10,1.770833
M,JP,771,2008-11,0.938478
M,JP,771,2008-12,0.416667
M,JP,771,2009-01,0.0
M,JP,771,2009-02,-0.104493
M,JP,771,2009-03,-0.208117
M,JP,771,2009-04,0.0
M,JP,771,2009-05,-1.033058
M,JP,771,2009-06,-1.747174
M,JP,771,2009-07,-2.25641
M,JP,771,2009-08,-2.249489
M,JP,771,2009-09,-2.249489
M,JP,771,2009-10,-2.558854
M,JP,771,2009-11,-1.859504
M,JP,771,2009-12,-1.659751
M,JP,771,2010-01,-1.042753
M,JP,771,2010-02,-0.732218
M,JP,771,2010-03,-0.834202
M,JP,771,2010-04,-0.9375
M,JP,771,2010-05,-0.730689
M,JP,771,2010-06,-0.732218
M,JP,771,2010-07,-0.944386
M,JP,771,2010-08,-1.150628
M,JP,771,2010-09,-0.941423
M,JP,771,2010-10,-0.210084
M,JP,771,2010-11,-0.315789
M,JP,771,2010-12,-0.316456
M,JP,771,2011-01,-0.52687
M,JP,771,2011-02,-0.52687
M,JP,771,2011-03,-0.525762
M,JP,771,2011-04,-0.42061
M,JP,771,2011-05,-0.42061
M,JP,771,2011-06,-0.316122
M,JP,771,2011-07,0.211864
M,JP,771,2011-08,0.21164
M,JP,771,2011-09,0.0
M,JP,771,2011-10,-0.210526
M,JP,771,2011-11,-0.527983
M,JP,771,2011-12,-0.21164
M,JP,771,2012-01,0.105932
M,JP,771,2012-02,0.317797
M,JP,771,2012-03,0.528541
M,JP,771,2012-04,0.527983
M,JP,771,2012-05,0.211193
M,JP,771,2012-06,-0.211416
M,JP,771,2012-07,-0.528541
M,JP,771,2012-08,-0.422386
M,JP,771,2012-09,-0.31679
M,JP,771,2012-10,-0.421941
M,JP,771,2012-11,-0.106157
M,JP,771,2012-12,-0.212089
M,JP,771,2013-01,-0.31746
M,JP,771,2013-02,-0.739176
M,JP,771,2013-03,-0.946372
M,JP,771,2013-04,-0.735294
M,JP,771,2013-05,-0.316122
M,JP,771,2013-06,0.211864
M,JP,771,2013-07,0.743889
M,JP,771,2013-08,0.848356
M,JP,771,2013-09,1.059322
M,JP,771,2013-10,1.165254
M,JP,771,2013-11,1.487779
M,JP,771,2013-12,1.594049
M,JP,771,2014-01,1.380042
M,JP,771,2014-02,1.595745
M,JP,771,2014-03,1.592357
M,JP,771,2014-04,3.386243
M,JP,771,2014-05,3.699789
M,JP,771,2014-06,3.59408
M,JP,771,2014-07,3.481013
M,JP,771,2014-08,3.364879
M,JP,771,2014-09,3.249476
M,JP,771,2014-10,2.827225
M,JP,771,2014-11,2.513089
M,JP,771,2014-12,2.405858
M,JP,771,2015-01,2.408377
M,JP,771,2015-02,2.198953
M,JP,771,2015-03,2.298851
M,JP,771,2015-04,0.716479
M,JP,771,2015-05,0.611621
M,JP,771,2015-06,0.408163
M,JP,771,2015-07,0.203874
M,JP,771,2015-08,0.101729
M,JP,771,2015-09,0.0
M,JP,771,2015-10,0.305499
M,JP,771,2015-11,0.20429
M,JP,771,2015-12,0.20429
M,JP,771,2016-01,-0.102249
M,JP,771,2016-02,0.204918
M,JP,771,2016-03,0.0
M,JP,771,2016-04,-0.304878
M,JP,771,2016-05,-0.506586
M,JP,771,2016-06,-0.304878
M,JP,771,2016-07,-0.406918
M,JP,771,2016-08,-0.50813
M,JP,771,2016-09,-0.507614
M,JP,771,2016-10,0.101523
M,JP,771,2016-11,0.509684
M,JP,771,2016-12,0.30581
M,JP,771,2017-01,0.511771
M,JP,771,2017-02,0.306748
M,JP,771,2017-03,0.20429
M,JP,771,2017-04,0.407747
M,JP,771,2017-05,0.407332
M,JP,771,2017-06,0.407747
M,JP,771,2017-07,0.40858
M,JP,771,2017-08,0.61287
M,JP,771,2017-09,0.816327
M,JP,771,2017-10,0.20284
M,JP,771,2017-11,0.507099
M,JP,771,2017-12,1.01626
M,JP,771,2018-01,1.323829
M,JP,771,2018-02,1.427115
M,JP,771,2018-03,1.121305
M,JP,771,2018-04,0.609137
M,JP,771,2018-05,0.709939
M,JP,771,2018-06,0.71066
M,JP,771,2018-07,0.915565
M,JP,771,2018-08,1.319797
M,JP,771,2018-09,1.11336
M,JP,771,2018-10,1.417004
M,JP,771,2018-11,0.908174
M,JP,771,2018-12,0.301811
M,JP,771,2019-01,0.201005
M,JP,771,2019-02,0.201005
M,JP,771,2019-03,0.504032
M,JP,771,2019-04,0.908174
M,JP,771,2019-05,0.704935
M,JP,771,2019-06,0.604839
M,JP,771,2019-07,0.604839
M,JP,771,2019-08,0.200401
M,JP,771,2019-09,0.2002
M,JP,771,2019-10,0.199601
M,JP,771,2019-11,0.5
M,JP,771,2019-12,0.802407
M,JP,771,2020-01,0.802407
M,JP,771,2020-02,0.601805
M,JP,771,2020-03,0.601805
M,JP,771,2020-04,0.2
M,JP,771,2020-05,0.1
M,JP,771,2020-06,0.1002
M,JP,771,2020-07,0.200401
M,JP,771,2020-08,0.1
M,JP,771,2020-09,-0.1998
M,JP,771,2020-10,-0.59761
M,JP,771,2020-11,-0.995025
M,JP,771,2020-12,-1.19403
M,JP,771,2021-01,-0.696517
M,JP,771,2021-02,-0.498504
M,JP,771,2021-03,-0.398804
M,JP,771,2021-04,-1.097804
M,JP,771,2021-05,-0.699301
M,JP,771,2021-06,-0.4004
M,JP,771,2021-07,-0.3
M,JP,771,2021-08,-0.3996
M,JP,771,2021-09,0.2002
M,JP,771,2021-10,0.1002
M,JP,771,2021-11,0.603015
M,JP,771,2021-12,0.805639
M,JP,771,2022-01,0.501002
M,JP,771,2022-02,0.901804
M,JP,771,2022-03,1.201201
M,JP,771,2022-04,2.421796
M,JP,771,2022-05,2.414487
M,JP,771,2022-06,2.311558
M,JP,771,2022-07,2.607823
M,JP,771,2022-08,3.009027
M,JP,771,2022-09,2.997003
M,JP,771,2022-10,3.803804
M,JP,771,2022-11,3.796204
M,JP,771,2022-12,3.996004
M,JP,771,2023-01,4.386839
M,JP,771,2023-02,3.277061
M,JP,771,2023-03,3.264095
M,JP,771,2023-04,3.546798
M,JP,771,2023-05,3.24165
M,JP,771,2023-06,3.339882
M,JP,771,2023-07,3.323558
M,JP,771,2023-08,3.115871
M,JP,771,2023-09,3.00679
M,JP,771,2023-10,3.278689
M,JP,771,2023-11,2.887392
M,JP,771,2023-12,2.59366
M,JP,771,2024-01,2.101242
M,JP,771,2024-02,2.788462
M,JP,771,2024-03,2.681992
M,JP,771,2024-04,2.473834
M,JP,771,2024-05,2.854424
M,JP,771,2024-06,2.851711
M,JP,771,2024-07,2.743614
M,JP,771,2024-08,3.021719
M,JP,771,2024-09,2.542373
M,JP,771,2024-10,2.240896
M,JP,771,2024-11,2.899906
M,JP,771,2024-12,3.651685
M,JP,771,2025-01,4.022451
M,JP,771,2025-02,3.648269
M,JP,771,2025-03,3.63806
M,JP,771,2025-04,3.528319
M,JP,771,2025-05,3.422757
M,JP,771,2025-06,3.23475
M,JP,771,2025-07,3.038674
M,JP,771,2025-08,2.749771
M,JP,771,2025-09,2.846648
M,JP,771,2025-10,3.013699
M,JP,771,2025-11,2.909091
M,JP,771,2025-12,2.077687
M,KR,771,2007-01,1.681488
M,KR,771,2007-02,2.170308
M,KR,771,2007-03,2.158862
M,KR,771,2007-04,2.449211
M,KR,771,2007-05,2.348455
M,KR,771,2007-06,2.548022
M,KR,771,2007-07,2.539403
M,KR,771,2007-08,2.039272
M,KR,771,2007-09,2.324765
M,KR,771,2007-10,3.015844
M,KR,771,2007-11,3.517898
M,KR,771,2007-12,3.605857
M,KR,771,2008-01,3.890399
M,KR,771,2008-02,3.575834
M,KR,771,2008-03,3.938604
M,KR,771,2008-04,4.116459
M,KR,771,2008-05,4.874351
M,KR,771,2008-06,5.543707
M,KR,771,2008-07,5.90396
M,KR,771,2008-08,5.613236
M,KR,771,2008-09,5.108385
M,KR,771,2008-10,4.815807
M,KR,771,2008-11,4.532822
M,KR,771,2008-12,4.139012
M,KR,771,2009-01,3.747232
M,KR,771,2009-02,4.104248
M,KR,771,2009-03,3.881264
M,KR,771,2009-04,3.581927
M,KR,771,2009-05,2.734289
M,KR,771,2009-06,1.992672
M,KR,771,2009-07,1.618186
M,KR,771,2009-08,2.16228
M,KR,771,2009-09,2.160318
M,KR,771,2009-10,1.981888
M,KR,771,2009-11,2.438847
M,KR,771,2009-12,2.800607
M,KR,771,2010-01,3.518496
M,KR,771,2010-02,2.983924
M,KR,771,2010-03,2.458154
M,KR,771,2010-04,2.598316
M,KR,771,2010-05,2.702058
M,KR,771,2010-06,2.688929
M,KR,771,2010-07,2.530742
M,KR,771,2010-08,2.681788
M,KR,771,2010-09,3.407571
M,KR,771,2010-10,3.682555
M,KR,771,2010-11,2.988718
M,KR,771,2010-12,3.033703
M,KR,771,2011-01,3.441084
M,KR,771,2011-02,3.939291
M,KR,771,2011-03,4.133215
M,KR,771,2011-04,3.816785
M,KR,771,2011-05,3.91162
M,KR,771,2011-06,4.217757
M,KR,771,2011-07,4.509708
M,KR,771,2011-08,4.685679
M,KR,771,2011-09,3.759002
M,KR,771,2011-10,3.562064
M,KR,771,2011-11,4.174625
M,KR,771,2011-12,4.158119
M,KR,771,2012-01,3.345868
M,KR,771,2012-02,3.032894
M,KR,771,2012-03,2.662543
M,KR,771,2012-04,2.552477
M,KR,771,2012-05,2.538633
M,KR,771,2012-06,2.195829
M,KR,771,2012-07,1.476105
M,KR,771,2012-08,1.265613
M,KR,771,2012-09,2.087839
M,KR,771,2012-10,2.090704
M,KR,771,2012-11,1.631431
M,KR,771,2012-12,1.426072
M,KR,771,2013-01,1.628636
M,KR,771,2013-02,1.583177
M,KR,771,2013-03,1.460475
M,KR,771,2013-04,1.329622
M,KR,771,2013-05,1.148536
M,KR,771,2013-06,1.168716
M,KR,771,2013-07,1.615408
M,KR,771,2013-08,1.505634
M,KR,771,2013-09,0.980413
M,KR,771,2013-10,0.860958
M,KR,771,2013-11,1.200943
M,KR,771,2013-12,1.143477
M,KR,771,2014-01,1.08058
M,KR,771,2014-02,1.01249
M,KR,771,2014-03,1.292065
M,KR,771,2014-04,1.498551
M,KR,771,2014-05,1.665535
M,KR,771,2014-06,1.658936
M,KR,771,2014-07,1.589728
M,KR,771,2014-08,1.408224
M,KR,771,2014-09,1.146448
M,KR,771,2014-10,1.149956
M,KR,771,2014-11,0.965462
M,KR,771,2014-12,0.833432
M,KR,771,2015-01,0.974074
M,KR,771,2015-02,0.645882
M,KR,771,2015-03,0.470511
M,KR,771,2015-04,0.436241
M,KR,771,2015-05,0.552088
M,KR,771,2015-06,0.701341
M,KR,771,2015-07,0.735279
M,KR,771,2015-08,0.700151
M,KR,771,2015-09,0.503757
M,KR,771,2015-10,0.807813
M,KR,771,2015-11,0.820082
M,KR,771,2015-12,1.131843
M,KR,771,2016-01,0.622339
M,KR,771,2016-02,1.113261
M,KR,771,2016-03,0.84253
M,KR,771,2016-04,1.001849
M,KR,771,2016-05,0.77985
M,KR,771,2016-06,0.739656
M,KR,771,2016-07,0.369163
M,KR,771,2016-08,0.487328
M,KR,771,2016-09,1.348904
M,KR,771,2016-10,1.487901
M,KR,771,2016-11,1.530817
M,KR,771,2016-12,1.337962
M,KR,771,2017-01,2.240843
M,KR,771,2017-02,2.082811
M,KR,771,2017-03,2.276897
M,KR,771,2017-04,1.955573
M,KR,771,2017-05,2.003555
M,KR,771,2017-06,1.806278
M,KR,771,2017-07,2.167011
M,KR,771,2017-08,2.488581
M,KR,771,2017-09,2.000062
M,KR,771,2017-10,1.761795
M,KR,771,2017-11,1.153403
M,KR,771,2017-12,1.407486
M,KR,771,2018-01,0.760019
M,KR,771,2018-02,1.252663
M,KR,771,2018-03,1.2156
M,KR,771,2018-04,1.528089
M,KR,771,2018-05,1.469051
M,KR,771,2018-06,1.480408
M,KR,771,2018-07,1.118986
M,KR,771,2018-08,1.431806
M,KR,771,2018-09,2.087153
M,KR,771,2018-10,2.002508
M,KR,771,2018-11,2.037043
M,KR,771,2018-12,1.320396
M,KR,771,2019-01,0.79302
M,KR,771,2019-02,0.461282
M,KR,771,2019-03,0.37468
M,KR,771,2019-04,0.555943
M,KR,771,2019-05,0.679942
M,KR,771,2019-06,0.720801
M,KR,771,2019-07,0.605538
M,KR,771,2019-08,-0.0372
M,KR,771,2019-09,-0.426058
M,KR,771,2019-10,0.0
M,KR,771,2019-11,0.152019
M,KR,771,2019-12,0.738473
M,KR,771,2020-01,1.219611
M,KR,771,2020-02,0.85489
M,KR,771,2020-03,0.826263
M,KR,771,2020-04,0.019099
M,KR,771,2020-05,-0.21274
M,KR,771,2020-06,0.22012
M,KR,771,2020-07,0.446631
M,KR,771,2020-08,0.769424
M,KR,771,2020-09,0.947953
M,KR,771,2020-10,0.138943
M,KR,771,2020-11,0.612177
M,KR,771,2020-12,0.612722
M,KR,771,2021-01,0.949146
M,KR,771,2021-02,1.417732
M,KR,771,2021-03,1.901141
M,KR,771,2021-04,2.492462
M,KR,771,2021-05,2.624698
M,KR,771,2021-06,2.346806
M,KR,771,2021-07,2.639767
M,KR,771,2021-08,2.555145
M,KR,771,2021-09,2.41215
M,KR,771,2021-10,3.164304
M,KR,771,2021-11,3.776601
M,KR,771,2021-12,3.697797
M,KR,771,2022-01,3.770784
M,KR,771,2022-02,3.780272
M,KR,771,2022-03,4.183032
M,KR,771,2022-04,4.755834
M,KR,771,2022-05,5.340519
M,KR,771,2022-06,6.036257
M,KR,771,2022-07,6.32701
M,KR,771,2022-08,5.722628
M,KR,771,2022-09,5.476398
M,KR,771,2022-10,5.621674
M,KR,771,2022-11,5.006258
M,KR,771,2022-12,5.017301
M,KR,771,2023-01,4.978541
M,KR,771,2023-02,4.65756
M,KR,771,2023-03,4.165881
M,KR,771,2023-04,3.688103
M,KR,771,2023-05,3.376744
M,KR,771,2023-06,2.726181
M,KR,771,2023-07,2.354456
M,KR,771,2023-08,3.360029
M,KR,771,2023-09,3.703363
M,KR,771,2023-10,3.765115
M,KR,771,2023-11,3.309801
M,KR,771,2023-12,3.175911
M,KR,771,2024-01,2.81639
M,KR,771,2024-02,3.126983
M,KR,771,2024-03,3.103511
M,KR,771,2024-04,2.92498
M,KR,771,2024-05,2.672546
M,KR,771,2024-06,2.410939
M,KR,771,2024-07,2.551891
M,KR,771,2024-08,2.012825
M,KR,771,2024-09,1.595038
M,KR,771,2024-10,1.253642
M,KR,771,2024-11,1.526447
M,KR,771,2024-12,1.933824
M,KR,771,2025-01,2.244411
M,KR,771,2025-02,2.021445
M,KR,771,2025-03,2.053532
M,KR,771,2025-04,2.078765
M,KR,771,2025-05,1.90184
M,KR,771,2025-06,2.169712
M,KR,771,2025-07,2.094103
M,KR,771,2025-08,1.66754
M,KR,771,2025-09,2.10205
M,KR,771,2025-10,2.38033
M,KR,771,2025-11,2.447552
M,KR,771,2025-12,2.314855
M,AU,771,2007-01,2.485207
M,AU,771,2007-02,2.485207
M,AU,771,2007-03,2.485207
M,AU,771,2007-04,2.09546
M,AU,771,2007-05,2.09546
M,AU,771,2007-06,2.09546
M,AU,771,2007-07,1.845444
M,AU,771,2007-08,1.845444
M,AU,771,2007-09,1.845444
M,AU,771,2007-10,2.886836
M,AU,771,2007-11,2.886836
M,AU,771,2007-12,2.886836
M,AU,771,2008-01,4.272517
M,AU,771,2008-02,4.272517
M,AU,771,2008-03,4.272517
M,AU,771,2008-04,4.446978
M,AU,771,2008-05,4.446978
M,AU,771,2008-06,4.446978
M,AU,771,2008-07,4.983012
M,AU,771,2008-08,4.983012
M,AU,771,2008-09,4.983012
M,AU,771,2008-10,3.703704
M,AU,771,2008-11,3.703704
M,AU,771,2008-12,3.703704
M,AU,771,2009-01,2.436323
M,AU,771,2009-02,2.436323
M,AU,771,2009-03,2.436323
M,AU,771,2009-04,1.419214
M,AU,771,2009-05,1.419214
M,AU,771,2009-06,1.419214
M,AU,771,2009-07,1.186624
M,AU,771,2009-08,1.186624
M,AU,771,2009-09,1.186624
M,AU,771,2009-10,2.056277
M,AU,771,2009-11,2.056277
M,AU,771,2009-12,2.056277
M,AU,771,2010-01,2.918919
M,AU,771,2010-02,2.918919
M,AU,771,2010-03,2.918919
